,isFaculty,isStaff,isStudent,building,buildingKey,room,comfort,quarter,timestamp,activity,clothing
196,FALSE,True,True,Shields Library,DV-01-000056,Reading room.,Perfect,fall2014,Wed Nov 05 2014 23:48:00 GMT-0800 (PST),,
197,FALSE,False,True,King Hall,DV-01-000609,,Chilly,fall2014,Wed Nov 05 2014 22:52:00 GMT-0800 (PST),,
198,FALSE,False,True,Cruess Hall,DV-01-000133,107,Warm,fall2014,Wed Nov 05 2014 21:43:00 GMT-0800 (PST),,
199,FALSE,True,True,Memorial Union,DV-01-000152,,Perfect,fall2014,Thu Nov 06 2014 00:22:00 GMT-0800 (PST),,
200,FALSE,False,True,Olson Hall,DV-01-000290,206,Cold,fall2014,Wed Nov 05 2014 18:15:00 GMT-0800 (PST),,
201,FALSE,False,True,Laben Hall,DV-01-001571,,Cold,fall2014,Thu Nov 06 2014 08:25:00 GMT-0800 (PST),,
202,FALSE,False,True,Tercero Wall,DV-01-001823,315A,Cold,fall2014,Thu Nov 06 2014 10:04:00 GMT-0800 (PST),,
203,FALSE,False,True,Hunt Hall,DV-01-000092,100,Cold,fall2014,Thu Nov 06 2014 08:30:00 GMT-0800 (PST),,
204,FALSE,False,True,Segundo Gilmore,DV-01-000202,,Chilly,fall2014,Wed Nov 05 2014 21:13:00 GMT-0800 (PST),,
205,FALSE,True,False,Vet Med 3B,DV-01-001820,first floor west wing,Chilly,fall2014,Thu Nov 06 2014 09:22:00 GMT-0800 (PST),,
206,FALSE,False,False,South Hall,DV-01-000007,270,Perfect,fall2014,Thu Nov 06 2014 10:06:00 GMT-0800 (PST),,
207,FALSE,True,True,Olson Hall,DV-01-000290,206,Cold,fall2014,Thu Nov 06 2014 10:36:00 GMT-0800 (PST),,
208,FALSE,True,True,Hoagland Hall,DV-01-000190,168,Chilly,fall2014,Thu Nov 06 2014 11:17:00 GMT-0800 (PST),,
209,FALSE,True,True,Hoagland Hall,DV-01-000190,168,Cold,fall2014,Thu Nov 06 2014 11:16:00 GMT-0800 (PST),,
210,FALSE,True,True,Hoagland Hall,DV-01-000190,168,Cold,fall2014,Thu Nov 06 2014 11:17:00 GMT-0800 (PST),,
211,FALSE,False,True,Haring Hall,DV-01-000098,2205,Cold,fall2014,Thu Nov 06 2014 08:40:00 GMT-0800 (PST),,
212,FALSE,False,True,Silo,DV-01-000002,,Perfect,fall2014,Thu Nov 06 2014 11:26:00 GMT-0800 (PST),,
213,FALSE,False,True,Academic Surge Building,DV-01-001032,1342,Cold,fall2014,Thu Nov 06 2014 11:28:00 GMT-0800 (PST),,
214,FALSE,False,True,Hunt Hall,DV-01-000092,100,Cold,fall2014,Thu Nov 06 2014 08:31:00 GMT-0800 (PST),,
215,FALSE,False,True,Meyer Hall,DV-01-000955,,Perfect,fall2014,Wed Nov 05 2014 18:06:00 GMT-0800 (PST),,
216,FALSE,True,True,Sciences Lab Lecture Hall,DV-01-001554,123,Chilly,fall2014,Wed Nov 05 2014 16:54:00 GMT-0800 (PST),,
217,FALSE,False,True,Wellman Hall,DV-01-000643,26,Hot,fall2014,Thu Nov 06 2014 12:25:00 GMT-0800 (PST),,
218,FALSE,False,True,Olson Hall,DV-01-000290,Computer Lab 18,Chilly,fall2014,Thu Nov 06 2014 11:56:00 GMT-0800 (PST),,
219,FALSE,False,True,Silo,DV-01-000002,1130,Chilly,fall2014,Thu Nov 06 2014 11:26:00 GMT-0800 (PST),,
220,FALSE,False,True,Hutchison Hall,DV-01-000287,73,Warm,fall2014,Thu Nov 06 2014 12:22:00 GMT-0800 (PST),,
221,FALSE,False,True,Bainer Hall,DV-01-000462,,Chilly,fall2014,Thu Nov 06 2014 11:26:00 GMT-0800 (PST),,
222,FALSE,True,True,Hutchison Hall,DV-01-000287,78,Perfect,fall2014,Thu Nov 06 2014 12:40:00 GMT-0800 (PST),,
223,FALSE,True,True,Young Hall,DV-01-000058,198,Cold,fall2014,Thu Nov 06 2014 12:14:00 GMT-0800 (PST),,
224,FALSE,False,True,Earth and Physical Sciences Building,DV-01-001762,2319,Hot,fall2014,Thu Nov 06 2014 12:58:00 GMT-0800 (PST),,
225,FALSE,False,True,Hutchison Hall,DV-01-000287,75,Perfect,fall2014,Thu Nov 06 2014 13:11:00 GMT-0800 (PST),,
226,FALSE,False,True,Tercero Potter,DV-01-001825,426,Perfect,fall2014,Thu Nov 06 2014 13:11:00 GMT-0800 (PST),,
227,FALSE,False,True,Segundo Gilmore,DV-01-000202,213,Perfect,fall2014,Thu Nov 06 2014 14:15:00 GMT-0800 (PST),,
228,FALSE,False,True,Cruess Hall,DV-01-000133,107,Warm,fall2014,Thu Nov 06 2014 13:44:00 GMT-0800 (PST),,
229,FALSE,True,True,Young Hall,DV-01-000058,198,Cold,fall2014,Thu Nov 06 2014 14:18:00 GMT-0800 (PST),,
230,FALSE,False,True,Olson Hall,DV-01-000290,641,Perfect,fall2014,Thu Nov 06 2014 14:37:00 GMT-0800 (PST),,
231,FALSE,False,True,Giedt Hall,DV-01-001586,,Perfect,fall2014,Thu Nov 06 2014 15:40:00 GMT-0800 (PST),,
232,FALSE,False,True,Bainer Hall,DV-01-000462,1130,Perfect,fall2014,Thu Nov 06 2014 14:38:00 GMT-0800 (PST),,
233,FALSE,False,True,,DV-01-000463,1309,Cold,fall2014,Thu Nov 06 2014 15:45:00 GMT-0800 (PST),,
234,FALSE,False,True,Bainer Hall,DV-01-000462,1130,Cold,fall2014,Thu Nov 06 2014 14:21:00 GMT-0800 (PST),,
235,FALSE,False,True,Giedt Hall,DV-01-001586,1002,Chilly,fall2014,Thu Nov 06 2014 15:48:00 GMT-0800 (PST),,
236,FALSE,False,True,Segundo Malcolm,DV-01-000204,3Rd Floor,Hot,fall2014,Thu Nov 06 2014 13:29:00 GMT-0800 (PST),,
237,FALSE,False,True,Art Building,DV-01-000451,204,Perfect,fall2014,Thu Nov 06 2014 15:45:00 GMT-0800 (PST),,
238,FALSE,False,True,Art Building,DV-01-000451,204,Perfect,fall2014,Thu Nov 06 2014 15:54:00 GMT-0800 (PST),,
239,FALSE,False,False,Art Building,DV-01-000451,217,Chilly,fall2014,Thu Nov 06 2014 16:34:00 GMT-0800 (PST),,
240,FALSE,False,True,Tercero Potter,DV-01-001825,,Cold,fall2014,Thu Nov 06 2014 14:37:00 GMT-0800 (PST),,
241,FALSE,True,True,Olson Hall,DV-01-000290,247,Cold,fall2014,Thu Nov 06 2014 16:17:00 GMT-0800 (PST),,
242,FALSE,False,True,Segundo Gilmore,DV-01-000202,518A,Hot,fall2014,Thu Nov 06 2014 16:37:00 GMT-0800 (PST),,
243,FALSE,True,True,Student Community Center,DV-01-001828,2102,Perfect,fall2014,Thu Nov 06 2014 16:59:00 GMT-0800 (PST),,
244,FALSE,True,True,Young Hall,DV-01-000058,198,Cold,fall2014,Thu Nov 06 2014 20:32:00 GMT-0800 (PST),,
245,FALSE,False,True,Segundo North - Henry Alder Hall,DV-01-001562,448,Cold,fall2014,Thu Nov 06 2014 21:22:00 GMT-0800 (PST),,
246,FALSE,False,True,Young Hall,DV-01-000058,198,Cold,fall2014,Thu Nov 06 2014 19:13:00 GMT-0800 (PST),,
247,FALSE,False,True,Sciences Lab Building,DV-01-001553,80,Chilly,fall2014,Thu Nov 06 2014 17:53:00 GMT-0800 (PST),,
248,FALSE,False,True,Segundo Malcolm,DV-01-000204,425A,Hot,fall2014,Thu Nov 06 2014 20:58:00 GMT-0800 (PST),,
249,FALSE,False,True,Regan Campo,DV-01-000349,203A,Chilly,fall2014,Thu Nov 06 2014 13:15:00 GMT-0800 (PST),,
250,FALSE,False,True,Laben Hall,DV-01-001571,322A,Chilly,fall2014,Thu Nov 06 2014 22:19:00 GMT-0800 (PST),,
251,FALSE,False,True,Young Hall,DV-01-000058,198,Chilly,fall2014,Fri Nov 07 2014 07:39:00 GMT-0800 (PST),,
252,FALSE,True,False,Kemper Hall,DV-01-001040,2160D,Cold,fall2014,Fri Nov 07 2014 07:40:00 GMT-0800 (PST),,
253,FALSE,False,True,Young Hall,DV-01-000058,198,Chilly,fall2014,Thu Nov 06 2014 19:04:00 GMT-0800 (PST),,
254,FALSE,False,True,Social Sciences & Humanities,DV-01-001066,1100,Chilly,fall2014,Fri Nov 07 2014 08:36:00 GMT-0800 (PST),,
255,FALSE,False,True,Wickson Hall,DV-01-000194,,Hot,fall2014,Fri Nov 07 2014 10:29:00 GMT-0800 (PST),,
256,FALSE,False,True,Emerson Hall,DV-01-000943,102,Cold,fall2014,Fri Nov 07 2014 11:22:00 GMT-0800 (PST),,
257,FALSE,True,True,Tercero 3 Bldg 7 - Hawthorn,DV-01-001926,Lounge,Hot,fall2014,Fri Nov 07 2014 11:35:00 GMT-0800 (PST),,
258,FALSE,False,False,Wellman Hall,DV-01-000643,105,Perfect,fall2014,Fri Nov 07 2014 11:38:00 GMT-0800 (PST),,
259,FALSE,False,False,Wellman Hall,DV-01-000643,26,Warm,fall2014,Fri Nov 07 2014 11:38:00 GMT-0800 (PST),,
260,FALSE,False,True,Olson Hall,DV-01-000290,6,Cold,fall2014,Fri Nov 07 2014 12:40:00 GMT-0800 (PST),,
261,FALSE,True,True,Veihmeyer Hall,DV-01-000093,212,Hot,fall2014,Fri Nov 07 2014 13:16:00 GMT-0800 (PST),,
262,FALSE,False,True,Giedt Hall,DV-01-001586,102,Cold,fall2014,Fri Nov 07 2014 14:21:00 GMT-0800 (PST),,
263,FALSE,True,False,Cruess Hall,DV-01-000133,125,Warm,fall2014,Fri Nov 07 2014 14:41:00 GMT-0800 (PST),,
264,FALSE,True,True,Earth and Physical Sciences Building,DV-01-001762,1309,Chilly,fall2014,Fri Nov 07 2014 12:34:00 GMT-0800 (PST),,
265,FALSE,False,True,Olson Hall,DV-01-000290,206,Chilly,fall2014,Fri Nov 07 2014 18:11:00 GMT-0800 (PST),,
266,FALSE,False,True,Olson Hall,DV-01-000290,158,Cold,fall2014,Fri Nov 07 2014 17:58:00 GMT-0800 (PST),,
267,FALSE,False,True,Segundo Gilmore,DV-01-000202,119,Hot,fall2014,Fri Nov 07 2014 19:08:00 GMT-0800 (PST),,
268,FALSE,False,True,Kleiber Hall,DV-01-000682,3,Cold,fall2014,Fri Nov 07 2014 11:51:00 GMT-0800 (PST),,
269,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,123,Chilly,fall2014,Fri Nov 07 2014 19:53:00 GMT-0800 (PST),,
270,FALSE,True,True,Tercero 3 Bldg 1 - Pine,DV-01-001920,110,Warm,fall2014,Sat Nov 08 2014 12:24:00 GMT-0800 (PST),,
271,FALSE,False,True,Segundo Bixby,DV-01-000203,227,Hot,fall2014,Fri Nov 07 2014 16:53:00 GMT-0800 (PST),,
272,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,123,Cold,fall2014,Fri Nov 07 2014 15:06:00 GMT-0800 (PST),,
273,FALSE,False,True,Kearney Hall,DV-01-001570,,Cold,fall2014,Fri Nov 07 2014 15:26:00 GMT-0800 (PST),,
274,FALSE,False,True,Wellman Hall,DV-01-000643,125,Cold,fall2014,Sat Nov 08 2014 14:34:00 GMT-0800 (PST),,
275,FALSE,False,True,Segundo Bixby,DV-01-000203,420,Hot,fall2014,Sat Nov 08 2014 15:33:00 GMT-0800 (PST),,
276,FALSE,False,True,Valley Hall,DV-01-001581,1020,Cold,fall2014,Sat Nov 08 2014 13:00:00 GMT-0800 (PST),,
277,FALSE,True,True,Segundo Malcolm,DV-01-000204,517A,Hot,fall2014,Fri Nov 07 2014 16:47:00 GMT-0800 (PST),,
278,FALSE,True,True,Segundo Services Center,DV-01-001811,desk,Perfect,fall2014,Sat Nov 08 2014 16:20:00 GMT-0800 (PST),,
279,FALSE,False,True,Segundo Bixby,DV-01-000203,322A,Warm,fall2014,Sat Nov 08 2014 14:49:00 GMT-0800 (PST),,
280,FALSE,True,True,Environmental Horticulture,DV-01-000161,100,Warm,fall2014,Sat Nov 08 2014 17:28:00 GMT-0800 (PST),,
281,FALSE,False,False,Tercero 3 Bldg 7 - Hawthorn,DV-01-001926,309A,Perfect,fall2014,Sat Nov 08 2014 18:19:00 GMT-0800 (PST),,
282,FALSE,False,True,Wellman Hall,DV-01-000643,136,Chilly,fall2014,Sun Nov 09 2014 08:14:00 GMT-0800 (PST),,
283,FALSE,True,True,Tercero 3 Bldg 1 - Pine,DV-01-001920,110,Perfect,fall2014,Sat Nov 08 2014 12:25:00 GMT-0800 (PST),,
284,FALSE,False,True,Segundo Malcolm,DV-01-000204,423,Hot,fall2014,Sat Nov 08 2014 18:50:00 GMT-0800 (PST),,
285,FALSE,False,False,Kemper Hall,DV-01-001040,2107,Warm,fall2014,Sat Nov 08 2014 14:43:00 GMT-0800 (PST),,
286,FALSE,True,True,Tercero Community,DV-01-000536,,Chilly,fall2014,Sun Nov 09 2014 14:44:00 GMT-0800 (PST),,
287,FALSE,False,False,Wellman Hall,DV-01-000643,119,Perfect,fall2014,Sun Nov 09 2014 15:30:00 GMT-0800 (PST),,
288,FALSE,False,False,Wellman Hall,DV-01-000643,2,Perfect,fall2014,Sun Nov 09 2014 15:30:00 GMT-0800 (PST),,
289,FALSE,False,True,Segundo Malcolm,DV-01-000204,,Hot,fall2014,Sun Nov 09 2014 15:00:00 GMT-0800 (PST),,
290,FALSE,False,True,Wellman Hall,DV-01-000643,6,Hot,fall2014,Sun Nov 09 2014 00:43:00 GMT-0800 (PST),,
291,FALSE,False,False,Wellman Hall,DV-01-000643,7,Perfect,fall2014,Sun Nov 09 2014 15:31:00 GMT-0800 (PST),,
292,FALSE,False,True,Shields Library,DV-01-000056,163,Perfect,fall2014,Sun Nov 09 2014 15:55:00 GMT-0800 (PST),,
293,FALSE,False,True,Segundo Malcolm,DV-01-000204,526,Warm,fall2014,Sun Nov 09 2014 16:21:00 GMT-0800 (PST),,
294,FALSE,False,True,Segundo Malcolm,DV-01-000204,,Hot,fall2014,Sun Nov 09 2014 17:29:00 GMT-0800 (PST),,
295,FALSE,False,True,Segundo Gilmore,DV-01-000202,418,Hot,fall2014,Sun Nov 09 2014 12:14:00 GMT-0800 (PST),,
296,FALSE,True,True,Wellman Hall,DV-01-000643,226,Cold,fall2014,Sat Nov 08 2014 22:09:00 GMT-0800 (PST),,
297,FALSE,False,True,Segundo Bixby,DV-01-000203,322A,Hot,fall2014,Sun Nov 09 2014 15:25:00 GMT-0800 (PST),,
298,FALSE,False,True,Olson Hall,DV-01-000290,125,Hot,fall2014,Sun Nov 09 2014 18:15:00 GMT-0800 (PST),,
299,FALSE,False,True,Wellman Hall,DV-01-000643,106,Chilly,fall2014,Sun Nov 09 2014 21:26:00 GMT-0800 (PST),,
300,FALSE,True,True,Webster Hall,DV-01-000944,301A,Chilly,fall2014,Sun Nov 09 2014 18:18:00 GMT-0800 (PST),,
301,FALSE,False,True,Chemistry,DV-01-000453,1,Warm,fall2014,Sun Nov 09 2014 22:21:00 GMT-0800 (PST),,
302,FALSE,False,True,Segundo Malcolm,DV-01-000204,421,Hot,fall2014,Sun Nov 09 2014 21:33:00 GMT-0800 (PST),,
303,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,123,Cold,fall2014,Sun Nov 09 2014 21:07:00 GMT-0800 (PST),,
304,FALSE,False,True,Storer Hall,DV-01-000558,1322,Hot,fall2014,Sun Nov 09 2014 23:19:00 GMT-0800 (PST),,
305,FALSE,True,True,Shields Library,DV-01-000056,,Warm,fall2014,Mon Nov 10 2014 10:49:00 GMT-0800 (PST),,
306,FALSE,False,True,Young Hall,DV-01-000058,194,Cold,fall2014,Sun Nov 09 2014 21:07:00 GMT-0800 (PST),,
307,FALSE,True,False,Medical Sciences I C,DV-01-000797,,Hot,fall2014,Mon Nov 10 2014 10:56:00 GMT-0800 (PST),,
308,FALSE,True,False,Rifle Range,DV-01-000158,1208,Perfect,fall2014,Mon Nov 10 2014 11:06:00 GMT-0800 (PST),,
309,FALSE,False,True,Segundo Malcolm,DV-01-000204,421,Hot,fall2014,Sun Nov 09 2014 21:32:00 GMT-0800 (PST),,
310,FALSE,True,False,Medical Sciences I C,DV-01-000797,,Hot,fall2014,Mon Nov 10 2014 11:05:00 GMT-0800 (PST),,
311,FALSE,True,False,Mrak Hall,DV-01-000442,160,Perfect,fall2014,Mon Nov 10 2014 08:40:00 GMT-0800 (PST),,
312,FALSE,True,False,Medical Sciences I C,DV-01-000797,,Chilly,fall2014,Mon Nov 10 2014 10:52:00 GMT-0800 (PST),,
313,FALSE,True,False,Ghausi Hall,DV-01-001212,Lobby,Perfect,fall2014,Mon Nov 10 2014 11:31:00 GMT-0800 (PST),,
314,FALSE,True,True,Earth and Physical Sciences Building,DV-01-001762,1309,Warm,fall2014,Mon Nov 10 2014 12:18:00 GMT-0800 (PST),,
315,FALSE,True,False,Rifle Range,DV-01-000158,,Chilly,fall2014,Mon Nov 10 2014 09:37:00 GMT-0800 (PST),,
316,FALSE,False,True,Memorial Union,DV-01-000152,,Perfect,fall2014,Mon Nov 10 2014 13:22:00 GMT-0800 (PST),,
317,FALSE,False,True,Shields Library,DV-01-000056,4th floor,Cold,fall2014,Mon Nov 10 2014 14:03:00 GMT-0800 (PST),,
318,FALSE,True,True,Olson Hall,DV-01-000290,15,Perfect,fall2014,Mon Nov 10 2014 12:14:00 GMT-0800 (PST),,
319,FALSE,False,True,Temporary Building 207,DV-01-001000,137,Warm,fall2014,Mon Nov 10 2014 13:24:00 GMT-0800 (PST),,
320,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,,Perfect,fall2014,Mon Nov 10 2014 01:56:00 GMT-0800 (PST),,
321,FALSE,False,True,Haring Hall,DV-01-000098,319,Perfect,fall2014,Mon Nov 10 2014 14:33:00 GMT-0800 (PST),,
322,FALSE,False,True,Chemistry,DV-01-000453,,Perfect,fall2014,Mon Nov 10 2014 13:19:00 GMT-0800 (PST),,
323,FALSE,False,False,Memorial Union,DV-01-000152,Coho,Perfect,fall2014,Mon Nov 10 2014 14:48:00 GMT-0800 (PST),,
324,FALSE,False,True,Hunt Hall,DV-01-000092,100,Warm,fall2014,Mon Nov 10 2014 11:50:00 GMT-0800 (PST),,
325,FALSE,False,True,Shields Library,DV-01-000056,90B,Perfect,fall2014,Mon Nov 10 2014 13:57:00 GMT-0800 (PST),,
326,FALSE,False,True,Olson Hall,DV-01-000290,27,Perfect,fall2014,Mon Nov 10 2014 14:34:00 GMT-0800 (PST),,
327,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,123,Chilly,fall2014,Mon Nov 10 2014 15:00:00 GMT-0800 (PST),,
328,FALSE,True,True,Tercero Community,DV-01-000536,,Perfect,fall2014,Mon Nov 10 2014 15:26:00 GMT-0800 (PST),,
329,FALSE,True,True,Wellman Hall,DV-01-000643,5,Perfect,fall2014,Mon Nov 10 2014 15:04:00 GMT-0800 (PST),,
330,FALSE,False,True,Earth and Physical Sciences Building,DV-01-001762,,Chilly,fall2014,Mon Nov 10 2014 14:59:00 GMT-0800 (PST),,
331,FALSE,False,True,Animal Husbandry Beef Barn,DV-01-000135,418,Cold,fall2014,Mon Nov 10 2014 15:40:00 GMT-0800 (PST),,
332,FALSE,False,True,Giedt Hall,DV-01-001586,519,Hot,fall2014,Mon Nov 10 2014 13:19:00 GMT-0800 (PST),,
333,FALSE,True,False,Gallagher Hall,DV-01-001760,this is Jessica,Perfect,fall2014,Mon Nov 10 2014 11:32:00 GMT-0800 (PST),,
334,FALSE,False,True,Animal Husbandry Beef Barn,DV-01-000135,448,Cold,fall2014,Mon Nov 10 2014 15:40:00 GMT-0800 (PST),,
335,FALSE,False,True,Animal Husbandry Beef Barn,DV-01-000135,448,Cold,fall2014,Mon Nov 10 2014 15:42:00 GMT-0800 (PST),,
336,FALSE,True,True,Shields Library,DV-01-000056,First floor,Perfect,fall2014,Mon Nov 10 2014 15:46:00 GMT-0800 (PST),,
337,FALSE,True,True,Olson Hall,DV-01-000290,,Perfect,fall2014,Mon Nov 10 2014 15:28:00 GMT-0800 (PST),,
338,FALSE,False,True,Animal Husbandry Beef Barn,DV-01-000135,,Cold,fall2014,Mon Nov 10 2014 15:48:00 GMT-0800 (PST),,
339,FALSE,True,False,Temporary Classrooms 2 & 3,DV-01-000936,2,Cold,fall2014,Mon Nov 10 2014 15:28:00 GMT-0800 (PST),,
340,FALSE,False,True,Animal Husbandry Beef Barn,DV-01-000135,418,Cold,fall2014,Mon Nov 10 2014 15:47:00 GMT-0800 (PST),,
341,FALSE,False,True,Animal Husbandry Beef Barn,DV-01-000135,518A,Hot,fall2014,Mon Nov 10 2014 16:22:00 GMT-0800 (PST),,
342,FALSE,False,True,Parsons Seed Certification Center,DV-01-000918,,Chilly,fall2014,Mon Nov 10 2014 18:01:00 GMT-0800 (PST),,
343,FALSE,False,True,Shields Library,DV-01-000056,3rd floor,Chilly,fall2014,Mon Nov 10 2014 15:51:00 GMT-0800 (PST),,
344,FALSE,True,True,Hunt Hall,DV-01-000092,100,Chilly,fall2014,Mon Nov 10 2014 16:57:00 GMT-0800 (PST),,
345,FALSE,True,True,Sciences Lab Lecture Hall,DV-01-001554,,Chilly,fall2014,Mon Nov 10 2014 18:13:00 GMT-0800 (PST),,
346,FALSE,False,True,Segundo Dining Commons,DV-01-001567,418,Cold,fall2014,Mon Nov 10 2014 15:43:00 GMT-0800 (PST),,
347,FALSE,False,True,Veihmeyer Hall,DV-01-000093,116,Warm,fall2014,Mon Nov 10 2014 18:21:00 GMT-0800 (PST),,
348,FALSE,False,True,Memorial Union,DV-01-000152,Art Lounge,Perfect,fall2014,Mon Nov 10 2014 18:22:00 GMT-0800 (PST),,
349,FALSE,False,False,Meyer Hall,DV-01-000955,4203,Cold,fall2014,Mon Nov 10 2014 19:11:00 GMT-0800 (PST),,
350,FALSE,False,True,Hoagland Hall,DV-01-000190,130,Cold,fall2014,Mon Nov 10 2014 20:53:00 GMT-0800 (PST),,
351,FALSE,False,True,Shields Library,DV-01-000056,1,Chilly,fall2014,Mon Nov 10 2014 20:23:00 GMT-0800 (PST),,
352,FALSE,False,True,Haring Hall,DV-01-000098,228A,Perfect,fall2014,Mon Nov 10 2014 16:46:00 GMT-0800 (PST),,
353,FALSE,False,True,ARC Pavilion,DV-01-000821,,Perfect,fall2014,Mon Nov 10 2014 18:30:00 GMT-0800 (PST),,
354,FALSE,False,True,Wellman Hall,DV-01-000643,211,Chilly,fall2014,Mon Nov 10 2014 23:16:00 GMT-0800 (PST),,
355,FALSE,True,True,Sciences Lab Lecture Hall,DV-01-001554,123,Chilly,fall2014,Mon Nov 10 2014 23:28:00 GMT-0800 (PST),,
356,FALSE,False,True,Haring Hall,DV-01-000098,2205,Cold,fall2014,Tue Nov 11 2014 01:29:00 GMT-0800 (PST),,
357,FALSE,True,True,Young Hall,DV-01-000058,198,Cold,fall2014,Mon Nov 10 2014 21:05:00 GMT-0800 (PST),,
358,FALSE,True,True,Physics Building,DV-01-000680,388,Perfect,fall2014,Tue Nov 11 2014 11:02:00 GMT-0800 (PST),,
359,FALSE,False,True,Wellman Hall,DV-01-000643,126,Warm,fall2014,Mon Nov 10 2014 17:02:00 GMT-0800 (PST),,
360,FALSE,False,True,Life Sciences,DV-01-001170,220A,Perfect,fall2014,Tue Nov 11 2014 14:46:00 GMT-0800 (PST),,
361,FALSE,False,True,Shields Library,DV-01-000056,4th Floor,Chilly,fall2014,Tue Nov 11 2014 15:32:00 GMT-0800 (PST),,
362,FALSE,False,True,Tercero Community,DV-01-000536,computer room,Perfect,fall2014,Tue Nov 11 2014 17:45:00 GMT-0800 (PST),,
363,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,123,Perfect,fall2014,Tue Nov 11 2014 19:26:00 GMT-0800 (PST),,
364,FALSE,False,True,Shields Library,DV-01-000056,,Chilly,fall2014,Tue Nov 11 2014 19:31:00 GMT-0800 (PST),,
365,FALSE,False,True,Parsons Seed Certification Center,DV-01-000918,321,Perfect,fall2014,Tue Nov 11 2014 20:48:00 GMT-0800 (PST),,
366,FALSE,False,True,Animal Husbandry Beef Barn,DV-01-000135,519,Hot,fall2014,Tue Nov 11 2014 21:55:00 GMT-0800 (PST),,
367,FALSE,False,False,Student Community Center,DV-01-001828,,Perfect,fall2014,Tue Nov 11 2014 15:54:00 GMT-0800 (PST),,
368,FALSE,False,True,Segundo Dining Commons,DV-01-001567,309A,Hot,fall2014,Tue Nov 11 2014 15:59:00 GMT-0800 (PST),,
369,FALSE,False,True,Wellman Hall,DV-01-000643,202,Chilly,fall2014,Mon Nov 10 2014 21:25:00 GMT-0800 (PST),,
370,FALSE,False,True,Wellman Hall,DV-01-000643,211,Cold,fall2014,Tue Nov 11 2014 16:39:00 GMT-0800 (PST),,
371,FALSE,False,False,Haring Hall,DV-01-000098,,Cold,fall2014,Wed Nov 12 2014 00:13:00 GMT-0800 (PST),,
372,FALSE,False,True,Robbins Hall,DV-01-000172,146,Warm,fall2014,Wed Nov 12 2014 01:12:00 GMT-0800 (PST),,
373,FALSE,False,True,Aquaculture Facility Hatchery,DV-01-000676,,Hot,fall2014,Wed Nov 12 2014 00:45:00 GMT-0800 (PST),,
374,FALSE,False,True,Bainer Hall,DV-01-000462,lobby ,Cold,fall2014,Wed Nov 12 2014 09:19:00 GMT-0800 (PST),,
375,FALSE,True,True,Voorhies Hall,DV-01-000195,176,Hot,fall2014,Wed Nov 12 2014 08:41:00 GMT-0800 (PST),,
376,FALSE,False,True,Poultry Headquarters,DV-01-000083,119a,Chilly,fall2014,Wed Nov 12 2014 09:43:00 GMT-0800 (PST),,
377,FALSE,True,True,Hutchison Hall,DV-01-000287,75,Perfect,fall2014,Wed Nov 12 2014 08:37:00 GMT-0800 (PST),,
378,FALSE,False,True,Everson Hall,DV-01-000134,176,Chilly,fall2014,Wed Nov 12 2014 11:32:00 GMT-0800 (PST),,
379,FALSE,False,True,Hutchison Hall,DV-01-000287,75,Chilly,fall2014,Wed Nov 12 2014 08:39:00 GMT-0800 (PST),,
380,FALSE,False,True,Tercero Community,DV-01-000536,DC,Perfect,fall2014,Wed Nov 12 2014 11:32:00 GMT-0800 (PST),,
381,FALSE,False,True,Tercero Community,DV-01-000536,307,Hot,fall2014,Wed Nov 12 2014 12:50:00 GMT-0800 (PST),,
382,FALSE,False,True,Enology Laboratory Building,DV-01-000053,312,Perfect,fall2014,Wed Nov 12 2014 13:00:00 GMT-0800 (PST),,
383,FALSE,False,True,Shields Library,DV-01-000056,,Chilly,fall2014,Wed Nov 12 2014 11:57:00 GMT-0800 (PST),,
384,FALSE,True,True,Earth and Physical Sciences Building,DV-01-001762,,Perfect,fall2014,Wed Nov 12 2014 11:41:00 GMT-0800 (PST),,
385,FALSE,False,True,Chemistry,DV-01-000453,,Warm,fall2014,Wed Nov 12 2014 10:09:00 GMT-0800 (PST),,
386,FALSE,False,True,Haring Hall,DV-01-000098,2005,Cold,fall2014,Wed Nov 12 2014 11:31:00 GMT-0800 (PST),,
387,FALSE,True,True,Meyer Hall,DV-01-000955,1154,Cold,fall2014,Wed Nov 12 2014 13:42:00 GMT-0800 (PST),,
388,FALSE,False,True,Medical Sciences I C,DV-01-000797,180,Cold,fall2014,Wed Nov 12 2014 13:18:00 GMT-0800 (PST),,
389,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,123,Cold,fall2014,Wed Nov 12 2014 11:55:00 GMT-0800 (PST),,
390,FALSE,False,True,Wellman Hall,DV-01-000643,205,Chilly,fall2014,Wed Nov 12 2014 13:54:00 GMT-0800 (PST),,
391,FALSE,False,True,Medical Sciences I C,DV-01-000797,180,Chilly,fall2014,Wed Nov 12 2014 14:23:00 GMT-0800 (PST),,
